dim_0,air_temperature,barometric_pressure,driver_timestamp,eastward_wind_velocity,longwave_irradiance,northward_wind_velocity,pkt_format_id,pkt_version,port_timestamp,precipitation,preferred_timestamp,quality_flag,relative_humidity,sea_surface_conductivity,sea_surface_temperature,shortwave_irradiance,stream_name
648,5.159,984.67,3722267189.81,10.57,323.0,3.11,JSON_Data,1,3702370346.72,54.0,port_timestamp,ok,80.123,3.5026,7.673,1.1,metbk_a_dcl_instrument
649,5.092,984.61,3722267189.81,11.58,326.8,3.17,JSON_Data,1,3702370411.99,54.87,port_timestamp,ok,81.813,3.5025,7.67,1.1,metbk_a_dcl_instrument
650,4.941,984.74,3722267189.81,11.96,327.7,2.36,JSON_Data,1,3702370476.56,54.0,port_timestamp,ok,81.813,3.5025,7.673,0.9,metbk_a_dcl_instrument
651,4.693,984.33,3722267189.81,9.32,329.0,1.67,JSON_Data,1,3702370702.78,55.54,port_timestamp,ok,82.12,3.5019,7.665,1.1,metbk_a_dcl_instrument
652,4.678,984.61,3722267189.81,10.68,328.9,2.7,JSON_Data,1,3702370767.08,54.47,port_timestamp,ok,82.278,3.5015,7.663,1.3,metbk_a_dcl_instrument
653,4.603,984.54,3722267189.81,9.98,328.8,1.52,JSON_Data,1,3702370831.34,53.67,port_timestamp,ok,80.649,3.5021,7.668,1.5,metbk_a_dcl_instrument
654,4.565,984.12,3722267189.81,10.08,329.3,1.97,JSON_Data,1,3702370895.8,54.47,port_timestamp,ok,80.266,3.5013,7.665,1.7,metbk_a_dcl_instrument
655,4.61,984.74,3722267189.81,9.64,328.7,2.66,JSON_Data,1,3702370961.65,53.72,port_timestamp,ok,80.724,3.5018,7.666,1.9,metbk_a_dcl_instrument
656,4.685,984.61,3722267189.81,8.93,328.1,0.63,JSON_Data,1,3702371026.22,52.88,port_timestamp,ok,81.745,3.5018,7.667,2.2,metbk_a_dcl_instrument
657,4.746,984.4,3722267189.81,9.54,326.9,0.4,JSON_Data,1,3702371090.48,54.65,port_timestamp,ok,82.398,3.5028,7.669,2.4,metbk_a_dcl_instrument
658,4.633,984.26,3722267189.81,8.62,327.5,-0.2,JSON_Data,1,3702371122.6,52.94,port_timestamp,ok,80.979,3.5031,7.672,2.2,metbk_a_dcl_instrument
659,4.761,984.19,3722267189.81,7.88,327.8,-1.09,JSON_Data,1,3702371188.41,53.44,port_timestamp,ok,82.48,3.5029,7.671,2.5,metbk_a_dcl_instrument
660,4.783,984.81,3722267189.81,9.44,329.1,-1.25,JSON_Data,1,3702371252.68,54.61,port_timestamp,ok,82.15,3.5024,7.668,2.7,metbk_a_dcl_instrument
661,4.851,984.12,3722267189.81,8.86,329.1,-0.56,JSON_Data,1,3702371317.49,54.24,port_timestamp,ok,82.225,3.5024,7.665,2.9,metbk_a_dcl_instrument
662,4.708,984.19,3722267189.81,9.72,329.1,-0.75,JSON_Data,1,3702371381.72,55.15,port_timestamp,ok,81.1,3.5024,7.668,2.8,metbk_a_dcl_instrument
663,4.708,984.47,3722267189.81,11.09,329.1,-0.67,JSON_Data,1,3702371445.95,54.42,port_timestamp,ok,81.1,3.5026,7.672,2.5,metbk_a_dcl_instrument
664,4.655,984.54,3722267189.81,10.76,317.9,-1.04,JSON_Data,1,3702371608.39,54.65,port_timestamp,ok,82.892,3.5017,7.656,2.6,metbk_a_dcl_instrument
665,4.648,984.81,3722267189.81,10.2,317.5,-0.95,JSON_Data,1,3702371672.74,54.26,port_timestamp,ok,81.888,3.502,7.661,2.7,metbk_a_dcl_instrument
666,4.527,984.47,3722267189.81,11.78,317.2,-0.25,JSON_Data,1,3702371737.05,53.74,port_timestamp,ok,82.383,3.5021,7.661,2.5,metbk_a_dcl_instrument
667,4.557,984.26,3722267189.81,11.19,317.2,0.3,JSON_Data,1,3702371801.27,53.82,port_timestamp,ok,83.424,3.5024,7.665,2.4,metbk_a_dcl_instrument
668,4.429,984.67,3722267189.81,10.85,318.9,-1.39,JSON_Data,1,3702371865.51,54.63,port_timestamp,ok,82.698,3.5021,7.663,2.2,metbk_a_dcl_instrument
669,4.422,984.47,3722267189.81,11.52,320.6,-1.07,JSON_Data,1,3702371929.75,53.91,port_timestamp,ok,82.593,3.5023,7.661,2.3,metbk_a_dcl_instrument
670,4.437,984.05,3722267189.81,10.42,321.1,-0.38,JSON_Data,1,3702371964.26,54.3,port_timestamp,ok,83.447,3.5024,7.663,2.5,metbk_a_dcl_instrument
671,4.339,984.74,3722267189.81,9.93,320.6,-0.91,JSON_Data,1,3702372024.54,53.31,port_timestamp,ok,82.817,3.5027,7.667,2.4,metbk_a_dcl_instrument
672,4.347,984.47,3722267189.81,10.61,318.6,-0.37,JSON_Data,1,3702372088.79,55.43,port_timestamp,ok,83.289,3.5026,7.666,2.4,metbk_a_dcl_instrument
673,4.339,984.67,3722267189.81,9.66,320.2,-0.89,JSON_Data,1,3702372153.07,54.58,port_timestamp,ok,83.806,3.5028,7.67,2.4,metbk_a_dcl_instrument
674,4.279,984.61,3722267189.81,9.41,320.5,-0.67,JSON_Data,1,3702372217.3,52.74,port_timestamp,ok,83.244,3.503,7.67,2.4,metbk_a_dcl_instrument
675,4.429,984.19,3722267189.81,9.36,320.7,-1.32,JSON_Data,1,3702372281.53,53.18,port_timestamp,ok,84.561,3.5031,7.672,2.5,metbk_a_dcl_instrument
676,4.399,984.05,3722267189.81,7.25,315.1,-1.68,JSON_Data,1,3702372507.52,55.01,port_timestamp,ok,83.177,3.5027,7.666,2.7,metbk_a_dcl_instrument
677,4.49,984.05,3722267189.81,7.99,315.1,-1.41,JSON_Data,1,3702372571.84,53.08,port_timestamp,ok,83.342,3.5027,7.667,2.5,metbk_a_dcl_instrument
678,4.535,983.85,3722267189.81,7.77,305.2,-1.31,JSON_Data,1,3702372636.06,54.34,port_timestamp,ok,84.12,3.5027,7.665,2.5,metbk_a_dcl_instrument
679,4.625,984.05,3722267189.81,6.97,303.4,-1.93,JSON_Data,1,3702372700.38,54.66,port_timestamp,ok,84.516,3.5027,7.667,2.7,metbk_a_dcl_instrument
680,4.58,984.12,3722267189.81,7.57,300.8,-2.42,JSON_Data,1,3702372765.03,54.54,port_timestamp,ok,84.389,3.5029,7.667,2.8,metbk_a_dcl_instrument
681,4.648,984.26,3722267189.81,6.89,300.0,-2.01,JSON_Data,1,3702372829.46,55.02,port_timestamp,ok,83.866,3.5024,7.663,2.8,metbk_a_dcl_instrument
682,4.685,984.67,3722267189.81,7.51,298.9,-2.37,JSON_Data,1,3702372862.25,55.31,port_timestamp,ok,84.427,3.5026,7.665,2.9,metbk_a_dcl_instrument
683,4.708,984.33,3722267189.81,6.11,297.4,-3.48,JSON_Data,1,3702372926.47,53.92,port_timestamp,ok,82.93,3.5027,7.667,3.1,metbk_a_dcl_instrument
684,4.723,983.85,3722267189.81,7.23,297.0,-2.28,JSON_Data,1,3702372990.98,55.45,port_timestamp,ok,82.405,3.5023,7.663,3.0,metbk_a_dcl_instrument
685,4.761,983.92,3722267189.81,7.7,295.9,-2.47,JSON_Data,1,3702373055.37,54.61,port_timestamp,ok,82.802,3.502,7.663,3.1,metbk_a_dcl_instrument
686,4.783,983.85,3722267189.81,7.84,297.2,-1.73,JSON_Data,1,3702373120.06,54.29,port_timestamp,ok,82.832,3.502,7.659,3.1,metbk_a_dcl_instrument
687,4.828,983.99,3722267189.81,7.14,296.4,-2.91,JSON_Data,1,3702373184.73,52.88,port_timestamp,ok,82.053,3.502,7.66,3.1,metbk_a_dcl_instrument
688,4.851,984.05,3722267189.81,7.37,297.1,-2.0,JSON_Data,1,3702373248.96,54.65,port_timestamp,ok,82.54,3.5022,7.602,3.3,metbk_a_dcl_instrument
689,4.896,983.85,3722267189.81,7.33,296.7,-2.54,JSON_Data,1,3702373282.25,52.71,port_timestamp,ok,82.495,3.5027,7.837,3.4,metbk_a_dcl_instrument
690,5.047,983.92,3722267189.81,6.99,297.0,-2.53,JSON_Data,1,3702373346.49,52.42,port_timestamp,ok,83.439,3.5029,7.727,3.8,metbk_a_dcl_instrument
691,5.031,983.85,3722267189.81,7.18,297.6,-1.45,JSON_Data,1,3702373410.8,52.94,port_timestamp,ok,82.0,3.5027,7.665,3.8,metbk_a_dcl_instrument
692,5.114,984.26,3722267189.81,7.41,297.6,-1.36,JSON_Data,1,3702373475.03,52.97,port_timestamp,ok,83.334,3.5027,7.665,3.8,metbk_a_dcl_instrument
693,5.197,984.33,3722267189.81,7.15,297.5,-1.64,JSON_Data,1,3702373540.66,54.63,port_timestamp,ok,83.05,3.5021,7.662,3.9,metbk_a_dcl_instrument
694,5.174,984.26,3722267189.81,7.84,298.6,-1.89,JSON_Data,1,3702373605.35,53.27,port_timestamp,ok,82.758,3.5026,7.668,3.8,metbk_a_dcl_instrument
695,5.205,983.78,3722267189.81,6.95,297.9,-3.05,JSON_Data,1,3702373669.58,54.39,port_timestamp,ok,82.008,3.5028,7.667,4.1,metbk_a_dcl_instrument
696,5.235,983.85,3722267189.81,7.3,297.9,-2.13,JSON_Data,1,3702373702.24,54.51,port_timestamp,ok,81.753,3.5028,7.67,4.1,metbk_a_dcl_instrument
697,5.205,984.05,3722267189.81,7.94,297.9,-2.04,JSON_Data,1,3702373766.5,53.53,port_timestamp,ok,80.979,3.5025,7.665,4.1,metbk_a_dcl_instrument
698,5.182,983.78,3722267189.81,8.32,297.6,-2.89,JSON_Data,1,3702373830.75,53.35,port_timestamp,ok,80.882,3.5027,7.666,4.0,metbk_a_dcl_instrument
699,5.227,983.78,3722267189.81,7.69,296.9,-3.52,JSON_Data,1,3702373895.14,52.99,port_timestamp,ok,80.942,3.5024,7.664,4.1,metbk_a_dcl_instrument
700,5.235,983.99,3722267189.81,8.19,297.1,-3.06,JSON_Data,1,3702373960.35,54.89,port_timestamp,ok,81.415,3.5027,7.667,4.2,metbk_a_dcl_instrument
701,5.167,984.12,3722267189.81,7.72,297.2,-3.05,JSON_Data,1,3702374025.12,55.01,port_timestamp,ok,80.859,3.5027,7.667,4.1,metbk_a_dcl_instrument
702,5.235,984.19,3722267189.81,8.02,297.2,-2.42,JSON_Data,1,3702374089.34,54.19,port_timestamp,ok,81.873,3.5025,7.668,4.2,metbk_a_dcl_instrument
703,5.129,984.19,3722267189.81,7.73,296.9,-3.96,JSON_Data,1,3702374317.78,53.81,port_timestamp,ok,81.137,3.5029,7.667,4.6,metbk_a_dcl_instrument
704,5.137,983.85,3722267189.81,8.68,297.5,-2.23,JSON_Data,1,3702374383.0,52.92,port_timestamp,ok,81.753,3.5029,7.668,4.5,metbk_a_dcl_instrument
705,5.174,983.64,3722267189.81,6.68,297.3,-2.67,JSON_Data,1,3702374447.28,53.99,port_timestamp,ok,81.43,3.503,7.668,4.7,metbk_a_dcl_instrument
706,5.159,984.05,3722267189.81,7.3,296.7,-2.18,JSON_Data,1,3702374482.24,53.86,port_timestamp,ok,81.918,3.503,7.67,4.8,metbk_a_dcl_instrument
707,5.302,983.64,3722267189.81,7.01,296.7,-2.08,JSON_Data,1,3702374543.07,54.26,port_timestamp,ok,83.252,3.5034,7.674,5.1,metbk_a_dcl_instrument
708,5.174,983.57,3722267189.81,7.22,296.6,-2.03,JSON_Data,1,3702374607.38,54.98,port_timestamp,ok,81.813,3.503,7.668,5.2,metbk_a_dcl_instrument
709,5.159,983.64,3722267189.81,7.26,297.7,-3.52,JSON_Data,1,3702374671.61,52.74,port_timestamp,ok,82.045,3.5031,7.672,5.1,metbk_a_dcl_instrument
710,5.205,983.71,3722267189.81,6.85,296.6,-3.28,JSON_Data,1,3702374736.05,54.04,port_timestamp,ok,82.45,3.5027,7.668,5.2,metbk_a_dcl_instrument
711,5.265,983.57,3722267189.81,6.72,297.2,-2.6,JSON_Data,1,3702374800.35,53.7,port_timestamp,ok,83.132,3.503,7.668,5.3,metbk_a_dcl_instrument
712,5.235,983.99,3722267189.81,7.56,297.2,-3.3,JSON_Data,1,3702374864.59,53.25,port_timestamp,ok,82.9,3.5028,7.671,5.6,metbk_a_dcl_instrument
713,5.212,983.78,3722267189.81,7.55,297.2,-3.62,JSON_Data,1,3702374928.85,55.04,port_timestamp,ok,82.795,3.5031,7.673,5.7,metbk_a_dcl_instrument
714,5.159,983.57,3722267189.81,6.65,297.2,-4.18,JSON_Data,1,3702374963.13,53.36,port_timestamp,ok,82.158,3.5032,7.676,5.8,metbk_a_dcl_instrument
715,5.212,983.92,3722267189.81,6.99,297.4,-2.87,JSON_Data,1,3702375023.52,54.38,port_timestamp,ok,82.405,3.5028,7.614,6.2,metbk_a_dcl_instrument
716,5.257,983.92,3722267189.81,6.98,297.6,-3.89,JSON_Data,1,3702375087.89,54.83,port_timestamp,ok,83.065,3.5027,7.685,6.6,metbk_a_dcl_instrument
717,5.235,983.57,3722267189.81,7.47,297.3,-3.24,JSON_Data,1,3702375216.37,55.0,port_timestamp,ok,82.488,3.5032,7.669,7.4,metbk_a_dcl_instrument
718,5.235,984.12,3722267189.81,7.82,297.0,-4.09,JSON_Data,1,3702375281.26,54.74,port_timestamp,ok,82.42,3.5033,7.674,7.6,metbk_a_dcl_instrument
719,5.265,983.64,3722267189.81,7.28,297.4,-3.64,JSON_Data,1,3702375345.85,55.51,port_timestamp,ok,82.323,3.5032,7.673,7.9,metbk_a_dcl_instrument
720,5.378,984.4,3722267189.81,6.84,298.1,-3.73,JSON_Data,1,3702375410.16,54.23,port_timestamp,ok,82.952,3.5034,7.673,8.2,metbk_a_dcl_instrument
721,5.348,984.26,3722267189.81,7.32,297.1,-3.25,JSON_Data,1,3702375442.82,52.66,port_timestamp,ok,82.87,3.5035,7.675,8.5,metbk_a_dcl_instrument
722,5.272,984.05,3722267189.81,7.29,297.3,-4.09,JSON_Data,1,3702375508.97,55.18,port_timestamp,ok,81.76,3.503,7.673,8.8,metbk_a_dcl_instrument
723,5.325,984.12,3722267189.81,7.43,297.5,-4.57,JSON_Data,1,3702375573.2,55.23,port_timestamp,ok,82.345,3.5031,7.672,9.0,metbk_a_dcl_instrument
724,5.393,983.71,3722267189.81,7.13,297.2,-3.03,JSON_Data,1,3702375637.44,54.24,port_timestamp,ok,82.195,3.5025,7.667,9.3,metbk_a_dcl_instrument
725,5.43,983.57,3722267189.81,7.36,297.1,-3.98,JSON_Data,1,3702375702.28,54.62,port_timestamp,ok,82.548,3.5027,7.67,9.3,metbk_a_dcl_instrument
726,5.415,983.99,3722267189.81,7.53,297.0,-4.03,JSON_Data,1,3702375768.79,54.59,port_timestamp,ok,82.045,3.503,7.674,9.5,metbk_a_dcl_instrument
727,5.453,984.61,3722267189.81,7.51,297.9,-3.21,JSON_Data,1,3702375802.22,54.37,port_timestamp,ok,82.548,3.5031,7.672,9.7,metbk_a_dcl_instrument
728,5.566,983.92,3722267189.81,8.25,297.4,-2.4,JSON_Data,1,3702375866.84,55.37,port_timestamp,ok,83.544,3.503,7.671,10.0,metbk_a_dcl_instrument
729,5.498,983.71,3722267189.81,8.08,297.9,-2.66,JSON_Data,1,3702376124.84,55.1,port_timestamp,ok,82.045,3.5032,7.673,10.6,metbk_a_dcl_instrument
730,5.543,984.26,3722267189.81,6.91,297.5,-3.32,JSON_Data,1,3702376189.82,54.68,port_timestamp,ok,82.218,3.503,7.669,11.2,metbk_a_dcl_instrument
731,5.603,983.99,3722267189.81,7.07,297.5,-3.37,JSON_Data,1,3702376222.66,53.89,port_timestamp,ok,83.065,3.5033,7.671,11.8,metbk_a_dcl_instrument
732,5.618,983.57,3722267189.81,6.51,296.8,-4.03,JSON_Data,1,3702376287.37,53.74,port_timestamp,ok,82.765,3.5031,7.67,12.7,metbk_a_dcl_instrument
733,5.611,983.99,3722267189.81,6.98,297.4,-3.38,JSON_Data,1,3702376353.15,54.19,port_timestamp,ok,82.653,3.5033,7.675,14.0,metbk_a_dcl_instrument
734,5.581,983.85,3722267189.81,7.5,297.5,-4.14,JSON_Data,1,3702376417.87,53.92,port_timestamp,ok,81.873,3.5034,7.675,14.9,metbk_a_dcl_instrument
735,5.701,983.64,3722267189.81,7.89,297.8,-3.09,JSON_Data,1,3702376482.11,54.3,port_timestamp,ok,83.005,3.5032,7.674,16.2,metbk_a_dcl_instrument
736,5.799,983.43,3722267189.81,6.21,297.2,-3.84,JSON_Data,1,3702376546.41,53.83,port_timestamp,ok,83.244,3.503,7.673,17.6,metbk_a_dcl_instrument
737,5.792,983.3,3722267189.81,7.11,297.3,-4.09,JSON_Data,1,3702376611.1,54.13,port_timestamp,ok,82.825,3.503,7.672,18.7,metbk_a_dcl_instrument
738,5.754,983.92,3722267189.81,7.18,299.0,-3.34,JSON_Data,1,3702376643.21,53.68,port_timestamp,ok,82.593,3.5029,7.674,19.5,metbk_a_dcl_instrument
739,5.784,983.99,3722267189.81,8.08,297.4,-3.19,JSON_Data,1,3702376707.46,54.94,port_timestamp,ok,83.304,3.5027,7.668,20.2,metbk_a_dcl_instrument
740,5.724,983.85,3722267189.81,7.12,295.3,-4.78,JSON_Data,1,3702376772.41,54.48,port_timestamp,ok,82.728,3.5029,7.672,20.8,metbk_a_dcl_instrument
741,5.761,983.64,3722267189.81,7.91,295.4,-3.38,JSON_Data,1,3702376837.82,54.16,port_timestamp,ok,83.214,3.503,7.596,20.9,metbk_a_dcl_instrument
742,5.769,984.26,3722267189.81,7.92,295.3,-4.23,JSON_Data,1,3702376902.15,52.33,port_timestamp,ok,83.042,3.5027,7.674,21.3,metbk_a_dcl_instrument
743,5.792,983.57,3722267189.81,7.91,295.0,-3.89,JSON_Data,1,3702376966.39,52.54,port_timestamp,ok,83.656,3.503,7.674,21.4,metbk_a_dcl_instrument
744,5.799,983.99,3722267189.81,7.11,295.4,-3.77,JSON_Data,1,3702377002.2,52.24,port_timestamp,ok,83.289,3.5032,7.672,22.0,metbk_a_dcl_instrument
745,5.784,984.05,3722267189.81,7.97,295.1,-4.27,JSON_Data,1,3702377066.45,53.39,port_timestamp,ok,83.304,3.5029,7.667,22.4,metbk_a_dcl_instrument
746,5.814,983.92,3722267189.81,7.78,295.9,-2.38,JSON_Data,1,3702377130.98,54.12,port_timestamp,ok,83.409,3.503,7.669,23.3,metbk_a_dcl_instrument
747,5.904,983.99,3722267189.81,6.53,295.9,-3.26,JSON_Data,1,3702377195.27,53.96,port_timestamp,ok,83.858,3.5029,7.668,24.2,metbk_a_dcl_instrument
748,5.889,983.64,3722267189.81,8.02,295.9,-3.44,JSON_Data,1,3702377259.62,53.42,port_timestamp,ok,84.12,3.5032,7.675,25.0,metbk_a_dcl_instrument
749,5.889,983.71,3722267189.81,7.62,295.9,-4.45,JSON_Data,1,3702377323.86,56.14,port_timestamp,ok,83.813,3.5027,7.665,25.8,metbk_a_dcl_instrument
750,5.972,983.78,3722267189.82,7.22,295.9,-2.1,JSON_Data,1,3702377389.66,55.75,port_timestamp,ok,83.753,3.5026,7.668,26.7,metbk_a_dcl_instrument
751,5.98,983.78,3722267189.82,7.87,296.7,-3.0,JSON_Data,1,3702377422.2,53.73,port_timestamp,ok,84.03,3.503,7.669,27.2,metbk_a_dcl_instrument
752,5.965,983.71,3722267189.82,7.77,297.2,-3.38,JSON_Data,1,3702377486.43,55.23,port_timestamp,ok,83.522,3.5031,7.67,27.3,metbk_a_dcl_instrument
753,5.927,983.99,3722267189.82,7.9,299.7,-3.56,JSON_Data,1,3702377550.67,55.25,port_timestamp,ok,83.087,3.5029,7.674,26.9,metbk_a_dcl_instrument
754,5.942,984.19,3722267189.82,7.81,302.2,-3.5,JSON_Data,1,3702377614.94,54.19,port_timestamp,ok,83.14,3.5027,7.671,26.1,metbk_a_dcl_instrument
755,5.957,983.99,3722267189.82,8.52,302.9,-4.08,JSON_Data,1,3702377680.75,53.14,port_timestamp,ok,83.267,3.5021,7.667,25.7,metbk_a_dcl_instrument
756,5.965,983.36,3722267189.82,7.63,304.2,-3.99,JSON_Data,1,3702377745.23,52.68,port_timestamp,ok,84.143,3.5025,7.6,25.7,metbk_a_dcl_instrument
757,5.995,983.64,3722267189.82,7.21,304.8,-3.05,JSON_Data,1,3702377809.45,54.27,port_timestamp,ok,84.18,3.5027,7.689,25.6,metbk_a_dcl_instrument
758,6.07,983.64,3722267189.82,6.2,305.1,-3.66,JSON_Data,1,3702377906.45,55.64,port_timestamp,ok,84.18,3.5026,7.664,26.2,metbk_a_dcl_instrument
759,6.047,984.05,3722267189.82,7.35,302.3,-3.7,JSON_Data,1,3702377970.69,54.18,port_timestamp,ok,83.97,3.5027,7.664,27.2,metbk_a_dcl_instrument
760,6.145,984.05,3722267189.82,7.24,299.8,-2.88,JSON_Data,1,3702378035.78,55.21,port_timestamp,ok,84.322,3.503,7.669,28.0,metbk_a_dcl_instrument
761,6.115,983.5,3722267189.82,7.46,298.8,-2.26,JSON_Data,1,3702378100.08,53.45,port_timestamp,ok,84.277,3.5029,7.669,28.8,metbk_a_dcl_instrument
762,6.168,983.43,3722267189.82,7.16,297.1,-3.23,JSON_Data,1,3702378164.32,54.0,port_timestamp,ok,84.389,3.5027,7.672,29.4,metbk_a_dcl_instrument
763,6.168,983.5,3722267189.82,6.58,297.0,-3.44,JSON_Data,1,3702378228.57,54.75,port_timestamp,ok,83.761,3.5027,7.664,30.0,metbk_a_dcl_instrument
764,6.168,983.85,3722267189.82,8.5,298.8,-2.02,JSON_Data,1,3702378262.19,54.24,port_timestamp,ok,83.14,3.5027,7.668,30.7,metbk_a_dcl_instrument
765,6.16,983.85,3722267189.82,8.57,299.9,-2.56,JSON_Data,1,3702378326.88,53.34,port_timestamp,ok,82.668,3.5029,7.667,31.2,metbk_a_dcl_instrument
766,6.175,983.99,3722267189.82,7.65,299.9,-2.3,JSON_Data,1,3702378391.18,55.08,port_timestamp,ok,82.105,3.5029,7.669,31.3,metbk_a_dcl_instrument
767,6.236,983.92,3722267189.82,7.54,299.9,-1.7,JSON_Data,1,3702378455.46,54.07,port_timestamp,ok,81.79,3.5029,7.672,30.3,metbk_a_dcl_instrument
768,6.296,983.85,3722267189.82,7.76,314.4,-0.93,JSON_Data,1,3702378519.69,52.93,port_timestamp,ok,82.33,3.5028,7.669,30.2,metbk_a_dcl_instrument
769,6.386,983.85,3722267189.82,6.74,317.0,-2.3,JSON_Data,1,3702378583.93,53.68,port_timestamp,ok,82.608,3.5029,7.67,29.6,metbk_a_dcl_instrument
770,6.364,983.71,3722267189.82,7.89,317.9,-2.15,JSON_Data,1,3702378648.42,54.03,port_timestamp,ok,81.715,3.5027,7.513,29.8,metbk_a_dcl_instrument
771,6.348,983.36,3722267189.82,8.04,312.0,-1.27,JSON_Data,1,3702378682.19,54.14,port_timestamp,ok,80.874,3.5027,7.671,32.2,metbk_a_dcl_instrument
772,6.439,983.64,3722267189.82,6.7,307.2,-1.94,JSON_Data,1,3702378746.45,54.63,port_timestamp,ok,81.257,3.5029,7.672,34.2,metbk_a_dcl_instrument
773,6.409,983.64,3722267189.82,8.21,307.1,-0.65,JSON_Data,1,3702378810.86,54.99,port_timestamp,ok,80.972,3.5028,7.665,34.8,metbk_a_dcl_instrument
774,6.431,983.99,3722267189.82,8.13,307.2,-2.27,JSON_Data,1,3702378875.1,54.19,port_timestamp,ok,80.724,3.5022,7.661,35.5,metbk_a_dcl_instrument
775,6.461,983.71,3722267189.82,8.02,308.4,-1.86,JSON_Data,1,3702378939.32,55.2,port_timestamp,ok,80.423,3.5025,7.662,35.7,metbk_a_dcl_instrument
776,6.522,983.78,3722267189.82,7.42,307.4,-2.43,JSON_Data,1,3702379003.65,53.09,port_timestamp,ok,81.182,3.5022,7.662,36.2,metbk_a_dcl_instrument
777,6.544,983.99,3722267189.82,7.79,306.0,-1.47,JSON_Data,1,3702379067.91,53.46,port_timestamp,ok,81.43,3.5022,7.669,36.8,metbk_a_dcl_instrument
778,6.559,983.85,3722267189.82,7.17,303.0,-3.03,JSON_Data,1,3702379102.18,54.19,port_timestamp,ok,81.317,3.502,7.658,37.2,metbk_a_dcl_instrument
779,6.499,983.71,3722267189.82,7.93,303.2,-2.14,JSON_Data,1,3702379163.31,54.93,port_timestamp,ok,81.295,3.5021,7.66,37.2,metbk_a_dcl_instrument
780,6.537,983.71,3722267189.82,8.15,305.4,-2.62,JSON_Data,1,3702379228.16,54.96,port_timestamp,ok,81.603,3.5024,7.662,36.5,metbk_a_dcl_instrument
781,6.559,984.05,3722267189.82,7.03,305.2,-2.17,JSON_Data,1,3702379292.45,53.47,port_timestamp,ok,82.21,3.5023,7.661,35.8,metbk_a_dcl_instrument
782,6.491,983.85,3722267189.82,7.81,307.8,-3.4,JSON_Data,1,3702379356.75,54.91,port_timestamp,ok,81.745,3.5025,7.677,34.9,metbk_a_dcl_instrument
783,6.537,983.85,3722267189.82,7.52,310.9,-3.61,JSON_Data,1,3702379421.43,53.9,port_timestamp,ok,82.345,3.5024,7.662,34.0,metbk_a_dcl_instrument
784,6.537,983.3,3722267189.82,7.88,308.6,-2.36,JSON_Data,1,3702379485.86,53.56,port_timestamp,ok,82.338,3.5021,7.661,33.9,metbk_a_dcl_instrument
785,6.567,983.57,3722267189.82,7.86,308.6,-3.04,JSON_Data,1,3702379550.11,54.66,port_timestamp,ok,83.05,3.5019,7.539,33.6,metbk_a_dcl_instrument
786,6.544,983.71,3722267189.82,8.33,308.6,-2.71,JSON_Data,1,3702379582.22,55.02,port_timestamp,ok,83.349,3.502,7.664,32.9,metbk_a_dcl_instrument
787,6.484,983.57,3722267189.82,8.05,308.6,-4.37,JSON_Data,1,3702379646.49,54.93,port_timestamp,ok,81.693,3.5021,8.096,32.5,metbk_a_dcl_instrument
788,6.552,983.43,3722267189.82,9.26,314.1,-2.87,JSON_Data,1,3702379711.11,54.55,port_timestamp,ok,82.375,3.5021,7.657,31.5,metbk_a_dcl_instrument
789,6.469,983.57,3722267189.82,9.19,316.3,-2.98,JSON_Data,1,3702379775.45,53.97,port_timestamp,ok,81.25,3.502,7.656,30.3,metbk_a_dcl_instrument
790,6.507,983.3,3722267189.82,8.69,320.4,-3.02,JSON_Data,1,3702379839.97,53.88,port_timestamp,ok,80.664,3.5018,7.654,28.1,metbk_a_dcl_instrument
791,6.439,983.71,3722267189.82,10.3,324.8,-3.51,JSON_Data,1,3702379904.65,54.28,port_timestamp,ok,78.987,3.5018,7.655,25.0,metbk_a_dcl_instrument
792,6.491,983.71,3722267189.82,9.37,328.2,-3.27,JSON_Data,1,3702379969.0,54.58,port_timestamp,ok,78.347,3.502,7.657,21.3,metbk_a_dcl_instrument
793,6.341,984.05,3722267189.82,9.96,329.2,-3.8,JSON_Data,1,3702380002.16,53.72,port_timestamp,ok,75.51,3.5017,7.655,19.1,metbk_a_dcl_instrument
794,6.311,983.71,3722267189.82,11.48,324.5,-2.88,JSON_Data,1,3702380066.59,54.38,port_timestamp,ok,75.125,3.5017,7.655,19.3,metbk_a_dcl_instrument
795,6.251,983.5,3722267189.82,8.33,319.4,-0.89,JSON_Data,1,3702380130.89,54.19,port_timestamp,ok,75.284,3.5018,7.655,20.7,metbk_a_dcl_instrument
796,6.153,983.64,3722267189.82,8.81,317.4,-2.24,JSON_Data,1,3702380195.11,55.2,port_timestamp,ok,73.522,3.5015,7.653,22.2,metbk_a_dcl_instrument
797,6.175,983.78,3722267189.82,9.01,316.0,-1.36,JSON_Data,1,3702380259.44,55.37,port_timestamp,ok,72.795,3.5017,7.653,23.9,metbk_a_dcl_instrument
798,6.206,983.23,3722267189.82,9.31,314.9,-2.46,JSON_Data,1,3702380324.31,53.7,port_timestamp,ok,72.992,3.5013,7.651,25.0,metbk_a_dcl_instrument
799,6.221,984.12,3722267189.82,9.54,315.8,-1.72,JSON_Data,1,3702380388.62,54.32,port_timestamp,ok,74.399,3.5012,7.65,26.1,metbk_a_dcl_instrument
