reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,Automated_status,status,notes_x,CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GA03FLMA-RIS01-04-PHSENF000,telemetered,Science,GA03FLMA_D00002_ingest.csv,GA03FLMA,2,Ingest.phsen-abcdef-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00002/*phsen*.dat,1,0,0,1,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-PHSENF-P0181,-42.49457,-42.92112,,26.0,5142.0,
GA03FLMA-RIS01-04-PHSENF000,telemetered,Science,GA03FLMA_D00003_ingest.csv,GA03FLMA,3,#Ingest.phsen-abcdef-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00003/*phsen*.dat,0,0,0,0,Missing,No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-30T23:17:00,,CGMGA-03FLMA-00003,,CGINS-PHSENF-P0147,-42.49212833,-42.88019333,,30.0,5166.0,deployment_depth placeholder: design depth
GA03FLMA-RIS01-05-FLORTD000,recovered_host,Science,GA03FLMA_R00001_ingest.csv,GA03FLMA,1,Ingest.flort-dj-sio_recovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/FLORD_sn1215/FLO*.DAT,244,0,0,244,Available,,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-FLORTD-01215,-42.493,-42.87067,,30.0,5165.0,
GA03FLMA-RIS01-05-FLORTD000,recovered_host,Science,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,Ingest.flort-dj-sio_recovered,/omc_data/whoi/OMC/GA03FLMA/R00002/cg_data/SSIOC_sn14879/FLORT/FLO*.DAT,162,0,0,162,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-FLORTD-01136,-42.49457,-42.92112,,26.0,5142.0,
GA03FLMA-RIS01-05-FLORTD000,telemetered,Science,GA03FLMA_D00001_ingest.csv,GA03FLMA,1,Ingest.flort-dj-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00001/*flort*.dat,39,0,30,9,Available,,,AT-26-30,,NBP-15-10,,1.0,2015-03-17T19:45:00,2015-11-22T12:08:00,CGMGA-03FLMA-00001,,CGINS-FLORTD-01215,-42.493,-42.87067,,30.0,5165.0,
GA03FLMA-RIS01-05-FLORTD000,telemetered,Science,GA03FLMA_D00002_ingest.csv,GA03FLMA,2,Ingest.flort-dj-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00002/*flort*.dat,1,0,1,0,Available,,,NBP-15-10,,NBP16-09,,1.0,2015-11-25T19:21:00,2016-11-05T18:58:00,CGMGA-03FLMA-00002,,CGINS-FLORTD-01136,-42.49457,-42.92112,,26.0,5142.0,
GA03FLMA-RIS01-05-FLORTD000,telemetered,Science,GA03FLMA_D00003_ingest.csv,GA03FLMA,3,#Ingest.flort-dj-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00003/*flort*.dat,0,0,0,0,Missing,No data expected due to glider failures,,NBP16-09,,,,1.0,2016-10-30T23:17:00,,CGMGA-03FLMA-00003,,CGINS-FLORTD-01219,-42.49212833,-42.88019333,,30.0,5166.0,deployment_depth placeholder: design depth
GA03FLMA-RIM01-02-CTDMOG000,telemetered,,GA03FLMA_D00001_ingest.csv,GA03FLMA,1,Ingest.ctdmo-ghqr-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00001/*ctdmo*.dat,40,0,12,28,Available,Wildcard refdes,,,,,,,,,,,,,,,,,
GA03FLMA-RIM01-02-CTDMOG000,telemetered,,GA03FLMA_D00002_ingest.csv,GA03FLMA,2,Ingest.ctdmo-ghqr-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00002/*ctdmo*.dat,1,0,1,0,Available,Wildcard refdes,,,,,,,,,,,,,,,,,
GA03FLMA-RIM01-02-CTDMOG000,telemetered,,GA03FLMA_D00003_ingest.csv,GA03FLMA,3,#Ingest.ctdmo-ghqr-sio_telemetered,/omc_data/whoi/OMC/GA03FLMA/D00003/*ctdmo*.dat,0,0,0,0,Missing,Wildcard refdes. No data expected due to glider failures,,,,,,,,,,,,,,,,,
GA03FLMA-RIM01-02-CTDMOG000,recovered_host,,GA03FLMA_R00001_ingest.csv,GA03FLMA,1,#Ingest.ctdmo-ghqr-sio_ctRecovered,/omc_data/whoi/OMC/GA03FLMA/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,0,0,0,0,Missing,Wildcard refdes. Data not expected,,,,,,,,,,,,,,,,,
GA03FLMA-RIM01-02-CTDMOG000,recovered_host,,GA03FLMA_R00002_ingest.csv,GA03FLMA,2,Ingest.ctdmo-ghqr-sio_ctRecovered,/omc_data/whoi/OMC/GA03FLMA/R00002/cg_data/MSIOC_sn14875/CTD/*.DAT,351,0,0,351,Available,Wildcard refdes,,,,,,,,,,,,,,,,,
